X,Y,Name,small,large,circular,mini_hoop,total_rack
990960.047591612,184803.104525015,107 7 AV,0,0,0,2,2
988742.972629443,203760.856307596,107 AV A,1,0,0,0,1
990110.704474032,203094.422273025,107 AV C,1,0,0,0,1
990566.934860781,170056.106131941,107 AV F,0,0,1,0,1
996462.830221191,205339.244555026,107 GREENPOINT AV,1,1,0,0,2
980556.262953028,197430.478220358,107 GREENWICH ST,0,0,3,0,3
998204.922865614,203107.926511109,107 NASSAU AV,0,0,3,0,3
986358.745770603,206784.845666438,107 UNIVERSITY PL,2,0,0,0,2
988476.799933448,191515.30697985,107 WILLOUGHBY ST,0,0,1,0,1
1004557.28188002,194895.298907518,107 WILSON AV,0,0,1,0,1
996811.797042936,185984.757017359,1070 DEAN ST,0,0,1,0,1
997572.31225419,209827.664383933,1070 JACKSON AV,1,2,0,0,3
994915.943551198,222553.589063272,1070 MADISON AV,0,0,0,1,1
1027232.35201536,201725.8052596,10701 71 AV,0,0,1,0,1
1016740.33658211,194974.848617181,10702 MYRTLE AV,0,2,0,0,2
1026526.06799486,200125.515809268,10709 CONTINENTAL AV,4,0,0,0,4
995641.196037695,224539.902675942,1071 5 AV,1,0,0,0,1
1003388.34032027,192372.459136933,1071 BROADWAY,0,0,1,0,1
996609.349285111,207160.975491598,1071 MANHATTAN AV,1,0,0,0,1
1027445.95362228,201791.764117181,10716 71 AV,1,0,1,0,2
1027324.60183086,201913.963675931,10719 71 AV,1,0,0,0,1
994760.149571449,215850.153979346,1072 1 AV,1,0,0,0,1
993854.297708616,215718.254308775,1072 2 AV,1,2,0,0,3
996699.072202772,189988.67453444,1072 BEDFORD AV,1,0,0,0,1
1027293.47295611,201960.90715161,10725 71 AV,0,0,1,0,1
994642.912601188,215969.969028443,1073 1 AV,1,0,0,0,1
994070.985923529,217659.142159268,1073 3 AV,1,0,0,0,1
993864.540798351,215736.839245349,1074 2 AV,3,1,0,0,4
994661.182249695,216003.859708682,1075 1 AV,2,0,0,0,2
1003440.16994102,192405.653952435,1075 BROADWAY,0,0,1,0,1
996924.059285611,186128.360732764,1075 DEAN ST,0,0,1,0,1
994045.153626114,217832.190041527,1076 3 AV,1,0,0,0,1
997607.763954937,209860.10920094,1076 JACKSON AV,0,1,0,0,1
993144.061596274,172321.933621272,1077 CORTELYOU RD,0,1,0,0,1
1010461.02171294,240530.777846351,1078 BOSTON RD,1,0,0,0,1
993137.684312448,172305.900844932,1078 CORTELYOU RD,0,1,0,0,1
996888.363818944,185963.301351607,1078 DEAN ST,0,0,1,0,1
995910.524895355,174003.380389601,1078 FLATBUSH AV,0,0,3,0,3
995980.561500698,187583.744961098,1078 FULTON ST,0,0,3,0,3
994057.937721282,217729.088869765,1079 3 AV,1,0,0,0,1
995728.68339552,187663.04828018,1079 FULTON ST,6,0,0,0,6
990560.623849779,178327.063999429,1079 PROSPECT AV,0,0,2,0,2
986162.994849771,207941.946042523,108 5 AV,1,0,0,0,1
990916.748793691,184897.453745767,108 7 AV,0,0,0,2,2
983367.857723519,206489.661545515,108 7 AV S,0,0,2,0,2
1003818.19772828,194391.188367188,108 CENTRAL AV,0,0,1,0,1
990315.890743434,171697.33546102,108 CORTELYOU RD,0,0,1,0,1
990250.17237094,190563.323319525,108 DE KALB AV,3,0,0,0,3
1000171.12070486,196103.06059961,108 GRAHAM AV,1,0,0,0,1
996307.997525603,205143.885693774,108 GREENPOINT AV,1,0,0,0,1
987892.824723437,194911.492772773,108 JAY ST,3,0,1,0,4
1000366.64426394,185570.062636763,108 KINGSTON AV,1,0,0,0,1
1000571.82561211,195595.81489493,108 MOORE ST,1,0,0,0,1
987907.958551437,201203.478220269,108 NORFOLK ST,1,0,0,0,1
986971.87020053,200999.694507107,108 ORCHARD ST,1,0,0,0,1
982581.648994103,207102.872589439,108 PERRY ST,1,0,0,0,1
996435.291562364,200015.627577603,108 ROEBLING ST,0,0,1,0,1
986283.916195855,206809.97816211,108 UNIVERSITY PL,1,0,0,0,1
984912.052469775,207920.019905269,108 W 14 ST,1,0,0,0,1
1001859.34140977,238500.936433598,108 W 146 ST,0,0,1,0,1
985700.112573445,209337.304472268,108 W 20 ST,1,0,0,0,1
984302.936562032,205320.142231017,108 W 3 ST,5,0,0,0,5
992871.187142029,227931.07666786,108 W 95 ST,0,1,0,0,1
996908.337532282,185958.575311184,1080 DEAN ST,0,0,1,0,1
1003988.22954044,196024.25301443,1081 FLUSHING AV,0,0,2,0,2
1000391.51068403,184465.070424184,1081 PARK PL,0,0,1,0,1
1026637.3817486,200357.060293689,10811 71 AV,1,0,3,0,4
1027767.25022377,202395.670389682,10819 71 AV,1,0,0,0,1
997827.698554441,180252.960082024,1082 NOSTRAND AV,0,1,0,0,1
996017.226781696,187472.277992442,1084 FULTON ST,1,0,0,0,1
1019482.26876228,182563.052902773,1084 HEGEMAN AV,0,0,1,0,1
996775.010699198,207286.390595108,1084 MANHATTAN AV,1,0,0,0,1
995827.121518865,187712.643981516,1085 FULTON ST,1,0,0,0,1
1003430.62271602,192204.900745019,1086 BROADWAY,0,0,1,0,1
1014175.77248552,240172.563667774,1086 SOUTHERN BLVD,1,0,0,0,1
1004064.10832569,196135.435206771,1087 FLUSHING AV,0,0,1,0,1
1003543.1169136,192320.482534856,1089 BROADWAY,0,0,1,0,1
1002651.92086136,199562.672446772,1089 METROPOLITAN AV,0,0,1,0,1
982080.328802526,210390.277103856,109 10 AV,1,0,0,0,1
987747.007757857,206257.818505272,109 3 AV,1,0,0,0,1
989679.621346697,187271.840401188,109 4 AV,1,0,0,0,1
985180.959084198,190983.036062777,109 ATLANTIC AV,1,0,0,0,1
991587.697254941,163009.953557611,109 AV N,0,0,2,0,2
986679.41015552,190004.551471189,109 BOERUM PL,0,0,2,0,2
987490.51811336,207241.113126606,109 E 16 ST,11,0,0,0,11
1003842.94866303,197050.088889271,109 INGRAHAM ST,0,0,4,0,4
998093.441133186,231368.443808854,109 LENOX AV,1,0,0,0,1
1009691.13972253,189217.320106015,109 MOFFAT ST,0,0,1,0,1
999436.961740106,196947.471968517,109 MONTROSE AV,0,0,2,0,2
994264.464539185,198552.577354103,109 S 5 ST,2,0,0,0,2
994183.924017861,198224.282735109,109 S 6 ST,2,0,0,0,2
987178.608304113,189967.809090599,109 SMITH ST,1,0,0,0,1
984973.84729369,208063.932675183,109 W 14 ST,1,0,0,0,1
1009002.45671669,257938.783384606,109 W 225 ST,0,0,1,0,1
990432.077190861,217852.860275775,109 W 57 ST,1,0,0,0,1
994730.43047078,232694.0307246,1090 AMSTERDAM AV,1,0,0,2,3
997004.04698652,185930.572086349,1090 DEAN ST,0,0,1,0,1
994982.729178771,232479.547557771,1091 AMSTERDAM AV,1,0,0,0,1
997060.270299271,186090.177738264,1091 DEAN ST,0,0,1,0,1
997516.006920606,209925.27442494,1091 JACKSON AV,1,0,0,0,1
1012084.30586794,240181.00229919,1091 PROSPECT AV,1,0,0,0,1
1014104.10268135,240164.095508859,1091 SOUTHERN BLVD,1,0,0,0,1
1004089.05217344,196147.114317268,1093 FLUSHING AV,0,0,1,0,1
997648.668728769,210052.86340861,1093 JACKSON AV,2,0,0,0,2
1014068.1217822,240166.237236857,1093 SOUTHERN BL,1,0,0,0,1
1008146.61328402,190369.94706586,1094 HANCOCK ST,0,0,1,0,1
1006790.57203285,189981.732947275,1094 PUTNAM AV,0,0,1,0,1
988649.317304939,214302.049135938,1095 6 AV,3,0,0,0,3
988530.757830769,214194.185506523,1095 AV OF THE AMERICAS,1,0,0,0,1
1004167.26199077,196119.853545025,1095 FLUSHING AV,0,0,1,0,1
996586.489422694,207425.832901523,1095 MANHATTAN AV,0,0,1,0,1
994845.815738693,216342.404635265,1097 1 AV,1,0,0,0,1
998269.630085275,185598.637382776,1097 BERGEN ST,6,0,0,0,6
987048.488813698,209659.12731944,1097 BROADWAY,2,1,0,0,3
997134.616935357,186070.543263108,1099 DEAN ST,0,0,1,0,1
982805.233520687,201384.68225418,11 6 AV,1,0,0,0,1
988067.413285032,202562.45647344,11 AV A,1,0,0,0,1
988809.781222865,202231.043422356,11 AV B,1,0,0,0,1
986974.058188275,208674.330076441,11 E 20 ST,1,0,0,0,1
987745.353233606,210049.417221263,11 E 26 ST,2,0,0,0,2
988277.79573828,210928.632654443,11 E 30 ST,1,0,0,0,1
988630.683155864,211629.304153353,11 E 33 ST,0,0,1,0,1
989818.351712272,213650.498601764,11 E 42 ST,0,1,0,0,1
986215.845465854,195241.38220486,11 FRONT ST,0,0,1,0,1
1000196.63902652,194820.635999098,11 GRAHAM AV,1,0,0,0,1
983636.843077943,201766.10143885,11 MERCER ST,1,0,0,0,1
989539.203648522,177411.264649943,11 TERRACE PL,1,0,0,0,1
994785.074718446,229899.968399361,11 W 104 ST,1,0,0,0,1
985817.718309358,207609.651103437,11 W 14 ST,1,0,0,0,1
986428.411969855,208708.886765853,11 W 19 ST,1,0,0,0,1
988578.136016861,212630.843816936,11 W 36 ST,0,1,0,0,1
990874.318432361,216362.127036765,11 W 53 ST,1,7,8,0,16
985085.870691687,206160.304592684,11 W 8 ST,0,2,0,0,2
983227.747111365,202826.681994855,11 WATTS ST,1,0,0,0,1
989528.151177198,187414.259407684,110 4 AV,1,0,0,0,1
990268.55422394,186887.247666433,110 5 AV,4,0,0,0,4
990898.173699602,184861.015826523,110 7 AV,2,0,0,2,4
983230.541725188,209966.483660102,110 9 AV,3,0,0,0,3
982226.946947604,207469.052631348,110 BANK ST,2,0,0,0,2
994018.190097362,198092.327946514,110 BROADWAY,0,0,1,0,1
989010.25129436,210399.02643019,110 E 30 ST,1,0,0,0,1
990398.756391361,212699.366973847,110 E 40 ST,0,0,1,0,1
983983.883066282,200922.669726774,110 LAFAYETTE ST,0,1,0,0,1
998138.29668653,231360.818496019,110 LENOX AV,2,0,0,0,2
982174.108798698,205324.967352599,110 LEROY ST,1,0,0,0,1
996025.828470528,234298.429746777,110 MORNINGSIDE DR,1,0,0,0,1
995279.713164851,200941.567982942,110 N 6 ST,1,0,0,0,1
987056.034074187,189920.431888774,110 SMITH ST,1,0,0,0,1
983452.018972531,203753.896019682,110 SULLIVAN ST,3,0,0,0,3
983451.52028586,188576.637332276,110 UNION ST,2,0,0,0,2
982649.291247278,203226.020106941,110 VARICK ST,1,0,0,0,1
984276.052429438,205325.242942601,110 W 3 ST,1,0,0,0,1
988966.610633612,216802.523793772,110 W 51 ST,1,0,0,0,1
990288.879314527,217782.872554854,110 W 57 ST,1,0,0,0,1
992248.251380026,226841.138887107,110 W 90 ST,1,0,0,0,1
993237.032210857,192582.265475854,110 WASHINGTON AV,0,0,2,0,2
987601.039545864,221680.353933111,110 WEST END AV,2,3,0,2,7
1006797.97031203,195754.180063769,110 WYCKOFF AV,0,0,1,0,1
987863.450766444,194796.724629611,110 YORK ST,2,0,1,0,3
993597.222435355,170282.600757688,1100 NEWKIRK AV,0,0,10,0,10
994869.898039609,216385.771018356,1101 1 AV,1,0,0,0,1
995981.353821948,187666.083707184,1101 FULTON ST,1,0,0,0,1
989680.936304688,181387.935174271,1102 8 AV,0,0,1,0,1
993204.865280434,172256.37699385,1102 CORTELYOU RD,0,1,0,0,1
1004279.41334127,191580.760589108,1102 LAFAYETTE AV,0,0,1,0,1
994881.800902948,216407.636132106,1103 1 AV,1,0,0,0,1
994206.047005102,217955.764269441,1103 3 AV,2,0,0,0,2
995998.001426443,187653.70446685,1103 FULTON ST,1,0,0,0,1
1000301.84419669,184148.409640193,1103 STERLING PL,0,0,1,0,1
1028822.50139411,201041.543504775,11031 73 RD,1,0,0,0,1
989658.196192697,181347.489717096,1104 8 AV,0,0,1,0,1
1006660.48174186,190607.166407689,1104 BUSHWICK AV,0,0,1,0,1
1004299.37918061,191581.50566636,1104 LAFAYETTE AV,0,0,1,0,1
996743.850656524,207521.732644096,1104 MANHATTAN AV,0,0,1,0,1
994897.582695529,216427.316867024,1105 1 AV,0,2,0,0,2
998331.358636364,212113.912108019,1105 44 DR,1,0,0,0,1
993583.065967605,170285.874373183,1105 NEWKIRK AV,1,0,0,0,1
1014587.78248827,240017.139766023,1106 WESTCHESTER AV,1,0,0,0,1
1028311.39972602,201770.001693517,11062 QUEENS BL,2,0,0,0,2
987204.486533195,209764.437804356,1107 BROADWAY,1,0,0,0,1
994256.682730615,218094.596012771,1108 3 AV,1,0,0,0,1
1003005.84206952,220478.877989605,1108 30 AV,2,0,0,0,2
996740.789639026,207546.505560443,1108 MANHATTAN AV,0,0,2,0,2
994921.388094112,216470.682922021,1109 1 AV,1,0,0,0,1
998037.055091113,179960.886847273,1109 NOSTRAND AV,1,0,0,0,1
987419.664908603,204405.513482854,111 2 AV,2,3,0,0,5
987796.065730602,206235.601358101,111 3 AV,1,0,0,0,1
986443.483133942,186039.172590941,111 3 ST,0,0,1,0,1
986621.036912695,208410.88145636,111 5 AV,2,0,0,0,2
990934.556500852,184698.53518036,111 7 AV,1,0,0,0,1
997315.842622772,230164.249694943,111 CENTRAL PK N,0,0,2,0,2
983877.42658627,200293.107665688,111 CENTRE ST,1,1,0,0,2
981975.982882604,199833.426170349,111 CHAMBERS ST,1,0,0,0,1
987463.902681023,201038.738064185,111 DELANCEY ST,1,0,0,0,1
1001349.2964981,232536.029400185,111 E 125 ST,0,0,1,0,1
988077.264971361,208643.510912359,111 E 22 ST,2,0,0,0,2
989475.048593104,211195.916240603,111 E 33 ST,3,0,0,0,3
992854.209813774,217242.976324931,111 E 59 ST,0,2,0,0,2
994118.465159282,219432.370896265,111 E 69 ST,0,1,0,0,1
986417.898867518,205413.872030437,111 E 8 ST,1,0,0,0,1
982602.022641018,201040.038586527,111 FRANKLIN ST,1,0,0,0,1
987226.774874449,195219.625030518,111 FRONT ST,2,0,0,0,2
981760.337316528,208231.277812943,111 JANE ST,1,0,0,0,1
1000497.24800536,185633.907325357,111 KINGSTON AV,0,0,2,0,2
981596.002015278,205679.153324023,111 MORTON ST,1,0,0,0,1
994886.058440357,200362.471044019,111 N 3 ST,1,0,0,0,1
996714.081687197,192625.33428736,111 SPENCER ST,0,0,2,0,2
988723.217091531,204174.36860393,111 ST MARK'S PL,1,0,0,0,1
983709.789126277,203724.742206603,111 THOMPSON ST,1,0,0,0,1
986350.151955768,206816.177296683,111 UNIVERSITY PL,0,1,0,0,1
985239.86611861,208550.689247608,111 W 16 ST,0,1,0,0,1
986692.807110354,211202.763339773,111 W 28 ST,1,0,0,0,1
988526.439269856,191513.129490763,111 WILLOUGHBY ST,0,0,1,0,1
983292.222048029,200066.510349855,111 WORTH ST,2,0,0,0,2
994266.647605687,218112.816776857,1110 3 AV,1,0,0,0,1
1010811.47475219,240959.983680859,1110 BOSTON RD,1,0,0,0,1
1024271.60957727,213157.854573935,11106 ROOSEVELT AV,3,0,0,0,3
994933.844762102,216492.54836385,1111 1 AV,1,0,0,0,1
989734.234426439,181246.223515436,1111 8 AV,0,0,1,0,1
990935.975789353,167430.866303682,1111 MC DONALD AV,0,0,1,0,1
1023603.32744928,215377.735632852,11112 NORTHERN BL,1,0,0,0,1
985943.221667275,172317.81519118,1112 45 ST,0,0,1,0,1
989616.596210271,181282.629938692,1112 8 AV,1,0,0,0,1
993297.541276187,172309.238764763,1112 CORTELYOU RD,0,0,2,0,2
1007308.68090478,242111.346863687,1113 GRANT AV,0,0,2,0,2
993316.133430615,172316.167884767,1114 CORTELYOU RD,0,0,2,0,2
996734.944506362,207595.687220603,1114 MANHATTAN AV,0,0,1,0,1
995006.937135607,216589.493379936,1115 1 AV,1,0,0,0,1
994852.145450443,232913.413487941,1116 AMSTERDAM AV,0,0,0,2,2
996724.370380521,207679.842564106,1116 MANHATTAN AV,0,0,1,0,1
983313.673448697,210002.184704185,112 9 AV,1,0,0,0,1
990345.308663607,171702.078889847,112 CORTELYOU RD,0,0,1,0,1
986342.665422186,190772.525985107,112 COURT ST,1,1,0,0,2
987859.28902936,207868.54428643,112 E 19 ST,1,0,0,0,1
982595.096145689,201095.781585276,112 FRANKLIN ST,1,0,0,0,1
1000364.45168303,185530.3494616,112 KINGSTON AV,1,0,0,0,1
988351.251300022,210771.253376022,112 MADISON AV,0,0,2,0,2
985628.471312523,192395.562437192,112 MONTAGUE ST,1,0,0,0,1
986300.265572608,206831.474838272,112 UNIVERSITY PL,1,0,0,0,1
986081.086549029,210016.444518194,112 W 23 ST,1,0,0,0,1
986479.481093436,210857.720394686,112 W 27 ST,0,0,1,0,1
983992.748862192,200497.131535858,112 WHITE ST,1,0,0,0,1
987964.934487358,194789.453318685,112 YORK ST,2,1,1,0,4
989630.201498032,181232.355761021,1120 8 AV,0,0,1,0,1
988829.622718602,214597.920591444,1120 AV OF THE AMERICAS,0,0,2,0,2
993373.019799769,172336.955572858,1120 CORTELYOU RD,0,0,2,0,2
1014173.11238585,240533.98256436,1120 SOUTHERN BLVD,1,0,0,0,1
1028311.39972602,201770.001693517,11204 QUEENS BL,1,0,0,0,1
996958.12450619,188879.061924264,1121 BEDFORD AV,1,4,0,0,5
1005387.91538936,192119.814629108,1121 GREENE AV,0,0,1,0,1
1014080.36125903,240565.565506443,1121 SOUTHERN BLVD,1,0,0,0,1
1003231.68184094,183119.836238027,1123 EASTERN PKWY,1,0,0,0,1
994883.680164278,232970.263439849,1124 AMSTERDAM AV,0,0,0,1,1
997479.129041612,182481.363433599,1125 CARROLL ST,1,0,0,0,1
1003366.89974636,182967.288642853,1125 EASTERN PKWY,0,2,0,0,2
998007.447210684,179821.696836933,1127 NOSTRAND AV,0,1,0,0,1
989611.674632192,187241.950369105,113 4 AV,1,0,0,0,1
988820.838287354,203865.798354939,113 AV A,1,0,0,0,1
986524.855346531,190881.841383263,113 COURT ST,0,0,1,0,1
1011563.21504661,251927.751115352,113 E 183 ST,0,0,1,0,1
988205.524885446,208920.423416272,113 E 23 ST,0,2,0,0,2
989276.752401769,210719.327954933,113 E 31 ST,1,1,0,0,2
992532.788868695,216661.753406018,113 E 57 ST,1,0,0,0,1
986433.697392359,205405.129593849,113 E 8 ST,1,0,0,0,1
995955.934909523,205295.639327273,113 FRANKLIN ST,2,0,0,0,2
999994.903537601,196344.860969022,113 GRAHAM AV,1,0,0,0,1
981655.608195275,208446.972919598,113 HORATIO ST,0,0,2,0,2
985653.975854695,192521.257723853,113 MONTAGUE ST,1,0,0,0,1
994908.246060029,200338.435002849,113 N 3 ST,1,0,0,0,1
985334.052281946,190686.47858502,113 PACIFIC ST,1,0,0,0,1
988746.501821861,204159.799735442,113 ST MARK'S PL,1,0,0,0,1
983552.35505794,203734.947566777,113 SULLIVAN ST,1,0,0,0,1
983288.721726939,188670.27559644,113 UNION ST,1,0,0,0,1
986668.698890865,211217.698349267,113 W 28 ST,1,0,0,0,1
988495.141432196,219823.486583859,113 W 60 ST,1,0,0,0,1
1004664.93192719,194814.872231096,113 WILSON AV,0,0,1,0,1
994427.497021526,218334.033854097,1131 3 AV,2,0,0,0,2
994978.016261697,233119.682432353,1131 AMSTERDAM AV,0,0,0,1,1
1014201.94074027,240720.922807276,1132 SOUTHERN BL,0,1,0,0,1
958777.810118943,157975.905554861,1132 TARGEE ST,1,0,0,0,1
1029712.92743477,151316.757455856,11325 BEACH CHANNEL DR,1,0,0,0,1
995164.50473386,216724.002297267,1133 1 AV,1,0,0,0,1
988874.762392104,214700.6710421,1133 6 AV,0,1,0,0,1
1010732.25968753,241019.648259684,1133 BOSTON RD,1,0,0,0,1
1014069.13687202,240690.883497268,1133 SOUTHERN BLVD,1,0,0,0,1
995147.826617613,216850.054210514,1135 1 AV,1,0,0,0,1
995046.107989028,233143.394655272,1135 AMSTERDAM AV,0,0,0,1,1
996129.22721386,173389.959044263,1135 FLATBUSH AV,0,0,1,0,1
995311.298075438,216789.284647018,1138 1 AV,1,0,0,0,1
987004.265476942,206217.281840935,114 4 AV,0,1,0,0,1
986248.057999864,208115.739330098,114 5 AV,1,1,0,0,2
990876.844017863,184753.89727436,114 7 AV,1,0,0,2,3
988428.130739436,221311.776914358,114 AMSTERDAM AV,1,0,0,0,1
988190.654180273,194680.190085769,114 BRIDGE ST,2,0,0,0,2
1000719.8748567,198474.12311469,114 BUSHWICK AV,0,0,1,0,1
1003932.77984819,194310.399814859,114 CENTRAL AV,0,0,1,0,1
986333.515834197,190748.479445264,114 COURT ST,0,1,0,0,1
990422.035216197,212680.063206688,114 E 40 ST,0,0,1,0,1
982572.089630023,201113.999724686,114 FRANKLIN ST,2,1,0,0,3
987914.752501115,194757.748985767,114 JAY ST,1,0,0,0,1
985652.320018113,192386.820000604,114 MONTAGUE ST,1,0,0,0,1
984888.216887519,208036.241129518,114 W 14 ST,1,0,0,0,1
986358.129958197,210686.109189346,114 W 26 ST,1,0,0,0,1
1006834.14117144,195617.953958273,114 WYCKOFF AV,0,0,1,0,1
995323.754087269,216811.514589444,1140 1 AV,1,0,0,0,1
965761.187556356,163302.235125273,1140 BAY ST,1,0,0,0,1
996905.360176027,186349.49874194,1140 PACIFIC ST,2,0,0,0,2
1000940.1106367,245415.40029493,1140 ST NICHOLAS AV,1,0,0,0,1
1059258.36768761,202633.202066854,11401 JAMAICA AV,2,0,0,0,2
994477.843705609,218496.547636688,1142 3 AV,2,0,0,0,2
995160.828888193,216889.407806352,1143 1 AV,2,0,0,0,2
994222.642116278,216670.040134847,1143 2 AV,1,0,0,0,1
995348.112306282,216855.245473102,1144 1 AV,2,0,0,0,2
1009009.89403777,190676.483854353,1144 HALSEY ST,0,0,1,0,1
995246.160410449,216871.2296931,1145 1 AV,2,0,0,0,2
1010976.74443477,241164.922575444,1145 BOSTON RD,1,0,0,0,1
1008674.80710952,241952.012208611,1145 CLAY AV,2,0,0,0,2
1007005.17068502,190336.425807431,1146 BUSHWICK AV,0,0,1,0,1
995672.141185775,221750.577545941,1146 LEXINGTON AV,1,0,0,0,1
996008.861969024,173228.139157936,1148 FLATBUSH AV,0,0,1,0,1
1002302.29590444,193287.916623607,1149 MYRTLE AV,0,1,0,0,1
987178.035470605,206215.844835937,115 4 AV,0,1,0,0,1
990916.812769935,184664.283280358,115 7 AV,1,1,0,2,4
986661.11294803,189937.877391934,115 BOERUM PL,0,1,0,0,1
962263.740483031,166898.86179027,115 BROAD ST,1,0,0,0,1
983936.615116194,189838.662039191,115 COLUMBIA ST,1,0,0,0,1
987392.917914852,201197.212484777,115 DELANCEY ST,1,0,0,0,1
994247.863194436,197126.582174599,115 DIVISION AV,1,0,0,0,1
987375.249643102,207092.81519486,115 E 15 ST,2,0,0,0,2
989856.320140272,211203.287945017,115 E 34 ST,1,0,0,0,1
987088.340768114,205357.834084764,115 E 9 ST,4,1,0,0,5
994498.975881189,199930.937130183,115 GRAND ST,0,0,1,0,1
1000489.28181393,185517.681179851,115 KINGSTON AV,0,0,1,0,1
989147.541046023,209770.216992274,115 LEXINGTON AV,0,1,0,0,1
997419.611444116,204239.100101769,115 MESEROLE AV,2,0,0,0,2
995488.467340529,200901.587419853,115 N 6 ST,0,0,1,0,1
987162.538454354,189841.385130852,115 SMITH ST,1,0,0,0,1
988761.47062394,204151.422783688,115 ST MARK'S PL,1,0,0,0,1
983530.736662865,203771.381220937,115 SULLIVAN ST,2,0,0,0,2
985152.849232271,208597.684560433,115 W 16 ST,0,1,0,0,1
986060.02458328,210045.225300521,115 W 23 ST,0,1,0,0,1
986914.978910103,211682.976290107,115 W 30 ST,1,0,0,0,1
1006631.10942528,195998.126754358,115 WYCKOFF AV,0,0,1,0,1
1026995.03228003,262220.439847514,1150 E 229 ST,2,0,0,0,2
1000972.65486294,245569.53745386,1150 ST NICHOLAS AV,1,1,0,0,2
1009086.20326836,241791.028934777,1150 WEBSTER AV,1,0,0,0,1
1032096.49484611,189115.219916523,11502 LIBERTY AV,0,0,2,0,2
994655.384032935,218542.893344522,1151 3 AV,2,0,0,0,2
997700.502942696,185996.527006939,1151 DEAN ST,0,0,1,0,1
1032189.38967344,189262.956497684,11517 LIBERTY AV,0,0,1,0,1
995289.340770274,216948.488068774,1153 1 AV,1,1,0,0,2
1004145.78959277,191869.928645939,1153 BROADWAY,2,0,0,0,2
996812.663839102,186454.0129686,1153 PACIFIC ST,0,0,3,0,3
995385.727388531,216986.058203608,1154 1 AV,1,0,0,0,1
996684.546313196,208060.184323102,1154 MANHATTAN AV,0,0,1,0,1
998698.201406613,211661.626923352,1155 45 AV,1,0,0,0,1
988913.223601282,214952.432021514,1155 6 AV,1,0,0,0,1
1004162.99428278,191855.733792439,1155 BROADWAY,0,0,1,0,1
1003856.68780878,192394.328187689,1155 DE KALB AV,3,0,0,0,3
997747.10389936,185993.273732603,1155 DEAN ST,0,0,1,0,1
996390.384171858,208327.454785943,1155 MANHATTAN AV,0,0,4,0,4
997991.022702858,179428.942045018,1155 NOSTRAND AV,1,0,0,0,1
1001140.22769052,184418.216515273,1155 PARK PL,0,0,1,0,1
995425.059658945,216996.642171934,1158 1 AV,1,0,0,0,1
994622.362445444,218678.775618687,1159 3 AV,1,0,0,0,1
997822.61129427,182407.230051681,1159 CARROLL ST,0,1,0,0,1
987619.778025448,204408.819578603,116 2 AV,0,1,0,0,1
981884.216990024,199761.661878183,116 CHAMBERS ST,1,0,0,0,1
986324.366246194,190724.433233514,116 COURT ST,1,0,0,0,1
990357.489741609,190589.945969686,116 DE KALB AV,2,0,0,0,2
1011540.93490744,251815.509541944,116 E 183 ST,0,0,1,0,1
1010485.58432786,250052.402831942,116 E BURNSIDE AV,0,0,1,0,1
982532.728488281,201137.684060514,116 FRANKLIN ST,1,0,0,0,1
1000175.44910827,196267.37621586,116 GRAHAM AV,1,0,0,0,1
1000363.35490043,185511.039460853,116 KINGSTON AV,0,0,1,0,1
995358.350474775,200529.91034168,116 N 5 ST,0,0,1,0,1
